2011,8,14,21,-0.220483
2011,8,14,22,-0.40048
2011,8,14,23,-0.0368317
2011,8,15,0,-0.0590949
2011,8,15,1,-0.191291
2011,8,15,2,-0.00876689
2011,8,15,3,0.00869194
2011,8,15,4,0.0601506
2011,8,15,5,0.0392227
2011,8,15,6,-0.00870139
2011,8,15,7,-0.00571083
2011,8,15,8,0.00520037
2011,8,15,9,-0.00117719
2011,8,15,10,-0.00656737
2011,8,15,11,0.0123405
2011,8,15,12,0.0134084
2011,8,15,13,0.00365844
2011,8,15,14,0.0339377
2011,8,15,15,0.00345449
2011,8,15,16,0.0181196
2011,8,15,17,1.80E-05
2011,8,15,18,0.0490537
2011,8,15,19,0.0335292
2011,8,15,20,-0.0485124
2011,8,15,21,-0.00771626
2011,8,15,22,-0.00975617
2011,8,15,23,0.0150369
2011,8,16,0,-0.00596649
2011,8,16,1,-0.0283609
2011,8,16,2,-0.0214121
2011,8,16,3,-0.00457595
2011,8,16,4,0.0417259
2011,8,16,5,0.0856729
2011,8,16,6,-0.00095077
2011,8,16,7,-0.0191338
2011,8,16,8,-0.335567
2011,8,16,9,-0.00623109
2011,8,16,10,NaN
2011,8,16,11,NaN
2011,8,16,12,NaN
2011,8,16,13,NaN
2011,8,16,14,NaN
2011,8,16,15,NaN
2011,8,16,16,NaN
2011,8,16,17,NaN
2011,8,16,18,NaN
2011,8,16,19,NaN
2011,8,16,20,NaN
2011,8,16,21,NaN
2011,8,16,22,NaN
2011,8,16,23,NaN
2011,8,17,0,NaN
2011,8,17,1,-0.0500789
2011,8,17,2,0.00836759
2011,8,17,3,-0.00053359
2011,8,17,4,3.38E-06
2011,8,17,5,0.0298058
2011,8,17,6,0.00226741
2011,8,17,7,-0.133023
2011,8,17,8,0.0127076
2011,8,17,9,0.152251
2011,8,17,10,0.253329
2011,8,17,11,0.0859653
2011,8,17,12,0.0767
2011,8,17,13,0.10023
2011,8,17,14,-0.000157726
2011,8,17,15,0.0218425
2011,8,17,16,0.00558518
2011,8,17,17,0.0295621
2011,8,17,18,0.0259017
2011,8,17,19,0.000347187
2011,8,17,20,-0.137499
2011,8,17,21,-0.368318
2011,8,17,22,-0.284136
2011,8,17,23,-0.0249833
2011,8,18,0,-0.0372521
2011,8,18,1,-0.206847
2011,8,18,2,-0.104165
2011,8,18,3,0.00380459
2011,8,18,4,-0.0424798
2011,8,18,5,-0.138546
2011,8,18,6,-0.0784624
2011,8,18,7,-0.751606
2011,8,18,8,0.0627689
2011,8,18,9,0.942014
2011,8,18,10,1.09568
2011,8,18,11,0.193
2011,8,18,12,0.0513792
2011,8,18,13,0.0680555
2011,8,18,14,0.0193217
2011,8,18,15,0.0738763
2011,8,18,16,-0.0273524
2011,8,18,17,-0.0542004
2011,8,18,18,0.0788458
2011,8,18,19,0.00735162
2011,8,18,20,0.000316182
2011,8,18,21,-0.0276652
2011,8,18,22,-0.0765383
2011,8,18,23,-0.0556877
2011,8,19,0,-0.16293
2011,8,19,1,-0.82455
2011,8,19,2,-0.0148822
2011,8,19,3,0.0312257
2011,8,19,4,0.00663492
2011,8,19,5,-0.0699753
2011,8,19,6,-0.0960634
2011,8,19,7,0.0123017
2011,8,19,8,0.33088
2011,8,19,9,0.194043
2011,8,19,10,0.00162992
2011,8,19,11,0.0587882
2011,8,19,12,0.100188
2011,8,19,13,0.0587353
2011,8,19,14,0.0641595
2011,8,19,15,0.0447024
2011,8,19,16,-0.113892
2011,8,19,17,0.192903
2011,8,19,18,-0.0995923
2011,8,19,19,-0.0111003
2011,8,19,20,0.0217109
2011,8,19,21,-0.0239028
2011,8,19,22,-0.056097
2011,8,19,23,-0.0483828
2011,8,20,0,-0.0277605
2011,8,20,1,-0.136279
2011,8,20,2,0.0449746
2011,8,20,3,0.0194616
2011,8,20,4,0.00212902
2011,8,20,5,-0.0698615
2011,8,20,6,-0.0847632
2011,8,20,7,0.0648348
2011,8,20,8,0.554859
2011,8,20,9,0.231936
2011,8,20,10,0.0644654
2011,8,20,11,0.0374076
2011,8,20,12,0.0485607
2011,8,20,13,0.0331834
2011,8,20,14,0.029325
2011,8,20,15,0.0134334
2011,8,20,16,-0.0611187
2011,8,20,17,0.0387168
2011,8,20,18,0.00539603
2011,8,20,19,0.000225056
